Item id;Child;Brand;DesignerId;SKU;Price;Size;Quantity;Season
16448442;;BALDININI;196522XVITE;BAL196522XVITE000000;338.00;42,5;1;SS21
16448442;;BALDININI;196522XVITE;BAL196522XVITE000000;338.00;42;2;SS21
16448442;;BALDININI;196522XVITE;BAL196522XVITE000000;338.00;41;2;SS21
16448441;;BALDININI;196334XWISA;BAL196334XWISA0000XX;403.00;45;1;SS21
16448441;;BALDININI;196334XWISA;BAL196334XWISA0000XX;403.00;44;1;SS21
16448441;;BALDININI;196334XWISA;BAL196334XWISA0000XX;403.00;43;1;SS21
16448441;;BALDININI;196334XWISA;BAL196334XWISA0000XX;403.00;42,5;1;SS21
16448441;;BALDININI;196334XWISA;BAL196334XWISA0000XX;403.00;42;1;SS21
16448441;;BALDININI;196334XWISA;BAL196334XWISA0000XX;403.00;41;2;SS21
16448438;;BALDININI;196321XVITE;BAL196321XVITE101010;390.00;45;1;SS21
16448438;;BALDININI;196321XVITE;BAL196321XVITE101010;390.00;42,5;1;SS21
16448438;;BALDININI;196321XVITE;BAL196321XVITE101010;390.00;41;1;SS21
16448435;;BALDININI;166200P11Z2NAPI7890;BAL166200P11Z2NAPI78;377.00;40;1;SS21
16448435;;BALDININI;166200P11Z2NAPI7890;BAL166200P11Z2NAPI78;377.00;39;1;SS21
16448435;;BALDININI;166200P11Z2NAPI7890;BAL166200P11Z2NAPI78;377.00;38,5;1;SS21
16448435;;BALDININI;166200P11Z2NAPI7890;BAL166200P11Z2NAPI78;377.00;38;2;SS21
16448435;;BALDININI;166200P11Z2NAPI7890;BAL166200P11Z2NAPI78;377.00;37,5;1;SS21
16448435;;BALDININI;166200P11Z2NAPI7890;BAL166200P11Z2NAPI78;377.00;36;1;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;40;1;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;39;1;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;38,5;1;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;38;2;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;37,5;1;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;37;1;SS21
16448434;;BALDININI;166200P11Z2NAPI;BAL166200P11Z2NAPI00;377.00;36;1;SS21
16447411;;BALDININI;197430YDAIN101010KXX;BAL197430YDAIN101010;403.00;44;1;SS21
16447411;;BALDININI;197430YDAIN101010KXX;BAL197430YDAIN101010;403.00;43;1;SS21
16447411;;BALDININI;197430YDAIN101010KXX;BAL197430YDAIN101010;403.00;42,5;1;SS21
16447411;;BALDININI;197430YDAIN101010KXX;BAL197430YDAIN101010;403.00;42;2;SS21
16447411;;BALDININI;197430YDAIN101010KXX;BAL197430YDAIN101010;403.00;41,5;1;SS21
16447411;;BALDININI;197430YDAIN101010KXX;BAL197430YDAIN101010;403.00;41;2;SS21
16447410;;BALDININI;199012XVISP;BAL199012XVISP0086XX;364.00;40;1;SS21
16447410;;BALDININI;199012XVISP;BAL199012XVISP0086XX;364.00;39;2;SS21
16447410;;BALDININI;199012XVISP;BAL199012XVISP0086XX;364.00;38;2;SS21
16447410;;BALDININI;199012XVISP;BAL199012XVISP0086XX;364.00;37;2;SS21
16447410;;BALDININI;199012XVISP;BAL199012XVISP0086XX;364.00;36;1;SS21
16447409;;BALDININI;199010XVISP9086XXRBX;BAL199010XVISP9086XX;403.00;40;1;SS21
16447409;;BALDININI;199010XVISP9086XXRBX;BAL199010XVISP9086XX;403.00;39;2;SS21
16447409;;BALDININI;199010XVISP9086XXRBX;BAL199010XVISP9086XX;403.00;38;2;SS21
16447409;;BALDININI;199010XVISP9086XXRBX;BAL199010XVISP9086XX;403.00;37;1;SS21
16447409;;BALDININI;199010XVISP9086XXRBX;BAL199010XVISP9086XX;403.00;36;1;SS21
16447408;;BALDININI;197430YDAIN000000KXX;BAL197430YDAIN000000;403.00;45;1;SS21
16447408;;BALDININI;197430YDAIN000000KXX;BAL197430YDAIN000000;403.00;44;1;SS21
16447408;;BALDININI;197430YDAIN000000KXX;BAL197430YDAIN000000;403.00;43;2;SS21
16447408;;BALDININI;197430YDAIN000000KXX;BAL197430YDAIN000000;403.00;42,5;1;SS21
16447408;;BALDININI;197430YDAIN000000KXX;BAL197430YDAIN000000;403.00;42;2;SS21
16447408;;BALDININI;197430YDAIN000000KXX;BAL197430YDAIN000000;403.00;41;2;SS21
16447407;;BALDININI;197800XVITE000000XXX;BAL197800XVITE000000;234.00;42;1;SS21
16447406;;BALDININI;197418YDADV;BAL197418YDADV1010XX;403.00;45;1;SS21
16447406;;BALDININI;197418YDADV;BAL197418YDADV1010XX;403.00;44;1;SS21
16447406;;BALDININI;197418YDADV;BAL197418YDADV1010XX;403.00;43,5;1;SS21
16447406;;BALDININI;197418YDADV;BAL197418YDADV1010XX;403.00;43;2;SS21
16447406;;BALDININI;197418YDADV;BAL197418YDADV1010XX;403.00;42;2;SS21
16447406;;BALDININI;197418YDADV;BAL197418YDADV1010XX;403.00;41;2;SS21
16447405;;BALDININI;197100XENGL101010XXX;BAL197100XENGL101010;416.00;45;1;SS21
16447405;;BALDININI;197100XENGL101010XXX;BAL197100XENGL101010;416.00;44;1;SS21
16447405;;BALDININI;197100XENGL101010XXX;BAL197100XENGL101010;416.00;43;2;SS21
16447405;;BALDININI;197100XENGL101010XXX;BAL197100XENGL101010;416.00;42,5;1;SS21
16447405;;BALDININI;197100XENGL101010XXX;BAL197100XENGL101010;416.00;42;2;SS21
16447405;;BALDININI;197100XENGL101010XXX;BAL197100XENGL101010;416.00;41;1;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;46;1;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;45;1;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;44;1;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;43;2;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;42,5;1;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;42;2;SS21
16447403;;BALDININI;196304XVITE;BAL196304XVITE000000;390.00;41;2;SS21
16447402;;BALDININI;196315XVITE909090BXX;BAL196315XVITE909090;390.00;46;1;SS21
16447402;;BALDININI;196315XVITE909090BXX;BAL196315XVITE909090;390.00;45;1;SS21
16447402;;BALDININI;196315XVITE909090BXX;BAL196315XVITE909090;390.00;43;2;SS21
16447402;;BALDININI;196315XVITE909090BXX;BAL196315XVITE909090;390.00;42,5;1;SS21
16447402;;BALDININI;196315XVITE909090BXX;BAL196315XVITE909090;390.00;42;2;SS21
16447402;;BALDININI;196315XVITE909090BXX;BAL196315XVITE909090;390.00;41;2;SS21
16443354;16312117;LE SILLA;2204N100R1PPKAP;LS2204N100R1PPKAP212;577.00;40;1;AW21
16443354;16312117;LE SILLA;2204N100R1PPKAP;LS2204N100R1PPKAP212;577.00;39;1;AW21
16443354;16312117;LE SILLA;2204N100R1PPKAP;LS2204N100R1PPKAP212;577.00;38,5;1;AW21
16443354;16312117;LE SILLA;2204N100R1PPKAP;LS2204N100R1PPKAP212;577.00;38;2;AW21
16443354;16312117;LE SILLA;2204N100R1PPKAP;LS2204N100R1PPKAP212;577.00;37;2;AW21
16443354;16312117;LE SILLA;2204N100R1PPKAP;LS2204N100R1PPKAP212;577.00;36;1;AW21
16442069;16406174;GIORGIO ARMANI;X2B123XF52900002;GAX2B123XF52900002;493.00;9;1;SS21
16442069;16406174;GIORGIO ARMANI;X2B123XF52900002;GAX2B123XF52900002;493.00;7;1;SS21
16442069;16406174;GIORGIO ARMANI;X2B123XF52900002;GAX2B123XF52900002;493.00;12;1;SS21
16442069;16406174;GIORGIO ARMANI;X2B123XF52900002;GAX2B123XF52900002;493.00;11;1;SS21
16442069;16406174;GIORGIO ARMANI;X2B123XF52900002;GAX2B123XF52900002;493.00;10;1;SS21
16437235;;Balmain;VN0BL609TJGH;BLVN0BL609TJGH-GFE;2408.00;OS;2;AW21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;46;2;SS21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;45,5;2;SS21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;45;2;SS21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;44,5;1;SS21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;43,5;1;SS21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;43;1;SS21
16434223;16424024;DSQUARED2;SNM015330801660;DSSNM0153-M481;444.00;42,5;2;SS21
16426031;16197399;SALVATORE FERRAGAMO;741015;FRG741015;1508.00;OS;5;SS21
16412216;16350323;JIL SANDER;JS36071A13040;JS36071A-001;775.00;40;1;SS21
16412216;16350323;JIL SANDER;JS36071A13040;JS36071A-001;775.00;39;3;SS21
16412216;16350323;JIL SANDER;JS36071A13040;JS36071A-001;775.00;38;3;SS21
16412216;16350323;JIL SANDER;JS36071A13040;JS36071A-001;775.00;37;3;SS21
16412216;16350323;JIL SANDER;JS36071A13040;JS36071A-001;775.00;36;2;SS21
16412215;16349376;JIL SANDER;JS32108A13030;JS32108A-001;567.00;40;1;SS21
16412215;16349376;JIL SANDER;JS32108A13030;JS32108A-001;567.00;39;1;SS21
16412215;16349376;JIL SANDER;JS32108A13030;JS32108A-001;567.00;38;1;SS21
16412215;16349376;JIL SANDER;JS32108A13030;JS32108A-001;567.00;37;1;SS21
16406603;16350324;JIL SANDER;JS36071A13041;JS36071A-280;775.00;40;1;SS21
16406603;16350324;JIL SANDER;JS36071A13041;JS36071A-280;775.00;39;3;SS21
16406603;16350324;JIL SANDER;JS36071A13041;JS36071A-280;775.00;38;3;SS21
16406603;16350324;JIL SANDER;JS36071A13041;JS36071A-280;775.00;37;3;SS21
16406603;16350324;JIL SANDER;JS36071A13041;JS36071A-280;775.00;36;2;SS21
16406180;;GIORGIO ARMANI;X2X144XM826P118;GAX2X144XM826P118;595.00;9;1;SS21
16406180;;GIORGIO ARMANI;X2X144XM826P118;GAX2X144XM826P118;595.00;11;1;SS21
16406180;;GIORGIO ARMANI;X2X144XM826P118;GAX2X144XM826P118;595.00;10;1;SS21
16406179;;GIORGIO ARMANI;X2X140XM897;GAX2X140XM897E553;693.00;8;1;SS21
16406179;;GIORGIO ARMANI;X2X140XM897;GAX2X140XM897E553;693.00;7;1;SS21
16406179;;GIORGIO ARMANI;X2X140XM897;GAX2X140XM897E553;693.00;12;1;SS21
16406179;;GIORGIO ARMANI;X2X140XM897;GAX2X140XM897E553;693.00;11;1;SS21
16406179;;GIORGIO ARMANI;X2X140XM897;GAX2X140XM897E553;693.00;10;1;SS21
16406177;;GIORGIO ARMANI;X2X139XM798K001;GAX2X139XM798K001;655.00;12;1;SS21
16406177;;GIORGIO ARMANI;X2X139XM798K001;GAX2X139XM798K001;655.00;10;1;SS21
16406176;;GIORGIO ARMANI;X2J154XM811;GAX2J154XM811K001;655.00;8;1;SS21
16406176;;GIORGIO ARMANI;X2J154XM811;GAX2J154XM811K001;655.00;12;1;SS21
16406176;;GIORGIO ARMANI;X2J154XM811;GAX2J154XM811K001;655.00;10;1;SS21
16404709;;GIORGIO ARMANI;X2C536XF29400002;GAX2C536XF29400002;493.00;9;1;SS21
16404709;;GIORGIO ARMANI;X2C536XF29400002;GAX2C536XF29400002;493.00;7;1;SS21
16404709;;GIORGIO ARMANI;X2C536XF29400002;GAX2C536XF29400002;493.00;12;1;SS21
16404709;;GIORGIO ARMANI;X2C536XF29400002;GAX2C536XF29400002;493.00;10;1;SS21
16384530;16454137;CASADEI;1N060D0201C06009999;CAS060D0201C06009999;458.00;40;1;SS21
16384530;16454137;CASADEI;1N060D0201C06009999;CAS060D0201C06009999;458.00;39;1;SS21
16384530;16454137;CASADEI;1N060D0201C06009999;CAS060D0201C06009999;458.00;38;2;SS21
16384530;16454137;CASADEI;1N060D0201C06009999;CAS060D0201C06009999;458.00;37;1;SS21
16380030;16377289;COMMON PROJECTS;2295;CMM2295-0547;386.00;46;1;SS21
16380030;16377289;COMMON PROJECTS;2295;CMM2295-0547;386.00;45;2;SS21
16380030;16377289;COMMON PROJECTS;2295;CMM2295-0547;386.00;44;3;SS21
16380030;16377289;COMMON PROJECTS;2295;CMM2295-0547;386.00;43;2;SS21
16380030;16377289;COMMON PROJECTS;2295;CMM2295-0547;386.00;42;3;SS21
16378798;16377286;COMMON PROJECTS;2293;CMM2293-4928;394.00;46;1;SS21
16378798;16377286;COMMON PROJECTS;2293;CMM2293-4928;394.00;45;2;SS21
16378798;16377286;COMMON PROJECTS;2293;CMM2293-4928;394.00;44;3;SS21
16378798;16377286;COMMON PROJECTS;2293;CMM2293-4928;394.00;43;2;SS21
16378798;16377286;COMMON PROJECTS;2293;CMM2293-4928;394.00;42;3;SS21
16378798;16377286;COMMON PROJECTS;2293;CMM2293-4928;394.00;41;1;SS21
16377380;16350322;JIL SANDER;JS36068A13040;JS36068A-001;619.00;40;1;SS21
16377380;16350322;JIL SANDER;JS36068A13040;JS36068A-001;619.00;39;1;SS21
16377380;16350322;JIL SANDER;JS36068A13040;JS36068A-001;619.00;38;2;SS21
16377380;16350322;JIL SANDER;JS36068A13040;JS36068A-001;619.00;37;2;SS21
16377290;;COMMON PROJECTS;2292;CMM2292-7543;394.00;46;2;SS21
16377290;;COMMON PROJECTS;2292;CMM2292-7543;394.00;45;4;SS21
16377290;;COMMON PROJECTS;2292;CMM2292-7543;394.00;44;5;SS21
16377290;;COMMON PROJECTS;2292;CMM2292-7543;394.00;43;3;SS21
16377290;;COMMON PROJECTS;2292;CMM2292-7543;394.00;42;6;SS21
16377290;;COMMON PROJECTS;2292;CMM2292-7543;394.00;41;2;SS21
16376153;16150330;KENZO;FB55SN100F70;KENFB55SN100F7051;172.00;45;2;AW21
16376153;16150330;KENZO;FB55SN100F70;KENFB55SN100F7051;172.00;44;2;AW21
16376153;16150330;KENZO;FB55SN100F70;KENFB55SN100F7051;172.00;43;2;AW21
16376153;16150330;KENZO;FB55SN100F70;KENFB55SN100F7051;172.00;42;2;AW21
16376153;16150330;KENZO;FB55SN100F70;KENFB55SN100F7051;172.00;41;2;AW21
16372779;16498140;Balmain;VN0BK607TJGH;BLVN0BK607TJGH-GFE;2235.00;OS;2;SS21
16365202;16349380;JIL SANDER;JSPS851511WSB73020N;JSPS851511-102;952.00;OS;2;AW21
16365049;16350317;JIL SANDER;JS33120A13011;JS33120A-001;515.00;37;1;SS21
16364062;16201702;Giuseppe Zanotti;E100094;GZE100094-001;696.00;40;2;SS21
16364062;16201702;Giuseppe Zanotti;E100094;GZE100094-001;696.00;39;2;SS21
16364062;16201702;Giuseppe Zanotti;E100094;GZE100094-001;696.00;38;2;SS21
16364062;16201702;Giuseppe Zanotti;E100094;GZE100094-001;696.00;37;2;SS21
16364062;16201702;Giuseppe Zanotti;E100094;GZE100094-001;696.00;36;1;SS21
16364057;16202927;Giuseppe Zanotti;E100091;GZE100091-001;550.00;37;1;SS21
16363694;;DSQUARED2;SNM050501503046;DSSNM0505-M328;348.00;42;1;SS21
16363390;16203176;Giuseppe Zanotti;RM10020;GZRM10020-003;619.00;47;1;SS21
16363390;16203176;Giuseppe Zanotti;RM10020;GZRM10020-003;619.00;46;1;SS21
16363390;16203176;Giuseppe Zanotti;RM10020;GZRM10020-003;619.00;44;2;SS21
16363390;16203176;Giuseppe Zanotti;RM10020;GZRM10020-003;619.00;43;2;SS21
16363390;16203176;Giuseppe Zanotti;RM10020;GZRM10020-003;619.00;42;2;SS21
16363390;16203176;Giuseppe Zanotti;RM10020;GZRM10020-003;619.00;41;1;SS21
16362555;16203172;Giuseppe Zanotti;RM10042;GZRM10042-001;756.00;47;1;SS21
16362555;16203172;Giuseppe Zanotti;RM10042;GZRM10042-001;756.00;45;1;SS21
16362555;16203172;Giuseppe Zanotti;RM10042;GZRM10042-001;756.00;44;2;SS21
16362555;16203172;Giuseppe Zanotti;RM10042;GZRM10042-001;756.00;43;2;SS21
16362555;16203172;Giuseppe Zanotti;RM10042;GZRM10042-001;756.00;42;2;SS21
16362555;16203172;Giuseppe Zanotti;RM10042;GZRM10042-001;756.00;41;1;SS21
16357637;;TOD'S;XXW0FW05030CKO;TODXW0FW05030CKO9997;390.00;41;1;AW21
16357637;;TOD'S;XXW0FW05030CKO;TODXW0FW05030CKO9997;390.00;39;1;AW21
16357637;;TOD'S;XXW0FW05030CKO;TODXW0FW05030CKO9997;390.00;38;1;AW21
16357637;;TOD'S;XXW0FW05030CKO;TODXW0FW05030CKO9997;390.00;37;1;AW21
16357637;;TOD'S;XXW0FW05030CKO;TODXW0FW05030CKO9997;390.00;36;1;AW21
16354755;;TOD'S;XXW59C0DU10SHA;TODXW59C0DU10SHAR810;495.00;41;1;AW21
16354755;;TOD'S;XXW59C0DU10SHA;TODXW59C0DU10SHAR810;495.00;39,5;1;AW21
16354755;;TOD'S;XXW59C0DU10SHA;TODXW59C0DU10SHAR810;495.00;39;1;AW21
16354749;;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0U820;475.00;9,5;1;SS21
16354749;;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0U820;475.00;9;1;SS21
16354749;;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0U820;475.00;11;1;SS21
16354749;;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0U820;475.00;10,5;1;SS21
16354749;;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0U820;475.00;10;1;SS21
16354615;16233547;Balmain;VH1XA000B016;BLVH1XA000B016-EAD;249.60;OS;9;AW21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;9,5;1;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;9;2;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;8,5;1;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;8;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;7,5;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;7;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;6,5;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;6;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;5,5;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;5;3;SS21
16353623;16199175;SALVATORE FERRAGAMO;741266;FRG741266;467.00;10;1;SS21
16352137;;DSQUARED2;BCW002605C03957;DSBCW0026-M1361;149.00;OS;10;AW21
16347631;;JIL SANDER;JS36013A13010;JS36013A-280;463.00;37;1;SS21
16347631;;JIL SANDER;JS36013A13010;JS36013A-280;463.00;36;2;SS21
16346372;16350318;JIL SANDER;JS36013A13011;JS36013A-001;463.00;40;1;SS21
16346372;16350318;JIL SANDER;JS36013A13011;JS36013A-001;463.00;39;3;SS21
16346372;16350318;JIL SANDER;JS36013A13011;JS36013A-001;463.00;38;3;SS21
16346372;16350318;JIL SANDER;JS36013A13011;JS36013A-001;463.00;37;3;SS21
16346372;16350318;JIL SANDER;JS36013A13011;JS36013A-001;463.00;36;2;SS21
16346371;16347630;JIL SANDER;JS36010A13011;JS36010A-001;442.00;40;1;SS21
16346371;16347630;JIL SANDER;JS36010A13011;JS36010A-001;442.00;39;1;SS21
16346371;16347630;JIL SANDER;JS36010A13011;JS36010A-001;442.00;38;1;SS21
16346371;16347630;JIL SANDER;JS36010A13011;JS36010A-001;442.00;37;2;SS21
16346371;16347630;JIL SANDER;JS36010A13011;JS36010A-001;442.00;36;1;SS21
16345460;16203069;BALLY;6236932;BLY6236932-BONE;1110.00;OS;2;SS21
16342440;16350321;JIL SANDER;JS36067A13041;JS36067A-280;546.00;39;1;SS21
16342440;16350321;JIL SANDER;JS36067A13041;JS36067A-280;546.00;38;2;SS21
16342440;16350321;JIL SANDER;JS36067A13041;JS36067A-280;546.00;37;3;SS21
16342440;16350321;JIL SANDER;JS36067A13041;JS36067A-280;546.00;36;2;SS21
16340760;;DSQUARED2;BBM003411703199;DSBBM0034-M063;199.00;OS;3;SS21
16333194;16350319;JIL SANDER;JS36014A13010;JS36014A-280;515.00;39;1;SS21
16333194;16350319;JIL SANDER;JS36014A13010;JS36014A-280;515.00;38;1;SS21
16333194;16350319;JIL SANDER;JS36014A13010;JS36014A-280;515.00;37;2;SS21
16333194;16350319;JIL SANDER;JS36014A13010;JS36014A-280;515.00;36;1;SS21
16330936;;DSQUARED2;BPM005211703199;DSBPM0052-M063;458.00;OS;3;AW21
16330416;16149614;KENZO;FB52ES188F70;KENFB52ES188F7099;172.00;41;2;AW21
16330416;16149614;KENZO;FB52ES188F70;KENFB52ES188F7099;172.00;40;2;AW21
16330416;16149614;KENZO;FB52ES188F70;KENFB52ES188F7099;172.00;38;2;AW21
16324107;;DSQUARED2;CBM001511703199;DSCBM0015-M063;240.00;OS;3;SS21
16323618;16148974;KENZO;FB52ES188F70;KENFB52ES188F7011;172.00;41;1;AW21
16323618;16148974;KENZO;FB52ES188F70;KENFB52ES188F7011;172.00;39;1;AW21
16323618;16148974;KENZO;FB52ES188F70;KENFB52ES188F7011;172.00;38;2;AW21
16323618;16148974;KENZO;FB52ES188F70;KENFB52ES188F7011;172.00;37;2;AW21
16323606;16148972;KENZO;FB52ES188F70;KENFB52ES188F7002;172.00;42;2;AW21
16323606;16148972;KENZO;FB52ES188F70;KENFB52ES188F7002;172.00;41;2;AW21
16323606;16148972;KENZO;FB52ES188F70;KENFB52ES188F7002;172.00;40;4;AW21
16323606;16148972;KENZO;FB52ES188F70;KENFB52ES188F7002;172.00;39;4;AW21
16323606;16148972;KENZO;FB52ES188F70;KENFB52ES188F7002;172.00;38;1;AW21
16323606;16148972;KENZO;FB52ES188F70;KENFB52ES188F7002;172.00;37;1;AW21
16322970;16357635;TOD'S;XXM0TV0K900RE0;TODXM0TV0K900RE0S415;380.00;9;1;AW21
16322970;16357635;TOD'S;XXM0TV0K900RE0;TODXM0TV0K900RE0S415;380.00;8,5;1;AW21
16322970;16357635;TOD'S;XXM0TV0K900RE0;TODXM0TV0K900RE0S415;380.00;8;1;AW21
16322970;16357635;TOD'S;XXM0TV0K900RE0;TODXM0TV0K900RE0S415;380.00;11;1;AW21
16322970;16357635;TOD'S;XXM0TV0K900RE0;TODXM0TV0K900RE0S415;380.00;10;1;AW21
16321703;16149617;KENZO;FB55SN100F70;KENFB55SN100F7099;172.00;45;2;AW21
16321703;16149617;KENZO;FB55SN100F70;KENFB55SN100F7099;172.00;44;2;AW21
16321703;16149617;KENZO;FB55SN100F70;KENFB55SN100F7099;172.00;43;2;AW21
16321703;16149617;KENZO;FB55SN100F70;KENFB55SN100F7099;172.00;42;2;AW21
16321703;16149617;KENZO;FB55SN100F70;KENFB55SN100F7099;172.00;41;2;AW21
16320868;16347638;JIL SANDER;JSPS853172WSB69148N;JSPS853172-253;889.00;OS;3;SS21
16312119;;LE SILLA;3120R090L3PPVEL;LS3120R090L3PPVEL382;637.00;40;1;SS21
16312119;;LE SILLA;3120R090L3PPVEL;LS3120R090L3PPVEL382;637.00;39;1;SS21
16312119;;LE SILLA;3120R090L3PPVEL;LS3120R090L3PPVEL382;637.00;38,5;1;SS21
16312119;;LE SILLA;3120R090L3PPVEL;LS3120R090L3PPVEL382;637.00;38;2;SS21
16312119;;LE SILLA;3120R090L3PPVEL;LS3120R090L3PPVEL382;637.00;37;2;SS21
16312119;;LE SILLA;3120R090L3PPVEL;LS3120R090L3PPVEL382;637.00;36;1;SS21
16311892;;LE SILLA;2101M090R1PPMIN;LS2101M090R1PPMIN028;515.00;40;1;SS21
16311892;;LE SILLA;2101M090R1PPMIN;LS2101M090R1PPMIN028;515.00;39;1;SS21
16311892;;LE SILLA;2101M090R1PPMIN;LS2101M090R1PPMIN028;515.00;38,5;1;SS21
16311892;;LE SILLA;2101M090R1PPMIN;LS2101M090R1PPMIN028;515.00;38;1;SS21
16311892;;LE SILLA;2101M090R1PPMIN;LS2101M090R1PPMIN028;515.00;37;2;SS21
16310642;16350320;JIL SANDER;JS36061A13030;JS36061A-001;608.00;39;1;SS21
16310642;16350320;JIL SANDER;JS36061A13030;JS36061A-001;608.00;38;2;SS21
16310642;16350320;JIL SANDER;JS36061A13030;JS36061A-001;608.00;37;3;SS21
16310642;16350320;JIL SANDER;JS36061A13030;JS36061A-001;608.00;36;1;SS21
16302999;16347632;JIL SANDER;JS36045A13011;JS36045A-001;645.00;39;2;SS21
16302999;16347632;JIL SANDER;JS36045A13011;JS36045A-001;645.00;38;2;SS21
16302999;16347632;JIL SANDER;JS36045A13011;JS36045A-001;645.00;37;3;SS21
16302999;16347632;JIL SANDER;JS36045A13011;JS36045A-001;645.00;36;2;SS21
16298623;16150329;KENZO;FB55MU104P60;KENFB55MU104P6099;99.00;42;2;AW21
16298623;16150329;KENZO;FB55MU104P60;KENFB55MU104P6099;99.00;41;2;AW21
16297299;16350316;JIL SANDER;JS30217A13041;JS30217A-280;588.00;40;1;SS21
16297299;16350316;JIL SANDER;JS30217A13041;JS30217A-280;588.00;39;1;SS21
16292462;16233548;Balmain;VM1C230LCTW;BLVM1C230LCTW-0PA;707.55;45;1;SS21
16292462;16233548;Balmain;VM1C230LCTW;BLVM1C230LCTW-0PA;707.55;44;3;SS21
16292462;16233548;Balmain;VM1C230LCTW;BLVM1C230LCTW-0PA;707.55;43;4;SS21
16292462;16233548;Balmain;VM1C230LCTW;BLVM1C230LCTW-0PA;707.55;42;4;SS21
16292462;16233548;Balmain;VM1C230LCTW;BLVM1C230LCTW-0PA;707.55;41;1;SS21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;39;1;AW21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;38,5;1;AW21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;38;1;AW21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;37,5;1;AW21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;36,5;1;AW21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;36;1;AW21
16277153;;AQUAZZURA;MDTMIDS0NAPNND;AQMDTMIDS0-NAP-NND;735.00;35,5;1;AW21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;9,5;1;SS21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;9;1;SS21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;8;1;SS21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;7,5;1;SS21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;12;1;SS21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;11;1;SS21
16271826;16197412;SALVATORE FERRAGAMO;741794;FRG741794;467.00;10;1;SS21
16269663;16349379;JIL SANDER;JS36014A13011;JS36014A-001;515.00;40;1;SS21
16269663;16349379;JIL SANDER;JS36014A13011;JS36014A-001;515.00;39;1;SS21
16269663;16349379;JIL SANDER;JS36014A13011;JS36014A-001;515.00;38;1;SS21
